Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
25.27,2.06,1.82,34.94,4.02,1.58,10,1.82,0.4,1.93,0.16,0.29,22.22,10000,5,0.65,0.17
39.42,1.68,1.53,44.56,3.92,1.62,10,1.53,0.6,1.58,0.14,0.42,23.33,10500,10,0.55,0.09
46.38,1.48,1.4,49.32,3.99,1.72,10,1.4,0.66,1.44,0.13,0.47,24.44,11000,15,0.51,0.07
50.44,1.37,1.32,53.04,3.84,1.79,10,1.32,0.69,1.32,0.12,0.52,25.56,11500,20,0.47,0.06
54.1,1.28,1.19,57.3,3.79,1.85,10,1.2,0.73,1.22,0.11,0.55,26.67,12000,25,0.43,0.05
57.36,1.2,1.14,59.52,3.61,1.91,10,1.14,0.75,1.11,0.11,0.59,27.78,12500,30,0.4,0.04
60.32,1.12,1.06,63.12,3.73,1.96,10,1.06,0.77,1.04,0.1,0.62,28.89,13000,35,0.37,0.04
62.84,1.05,1.03,64.46,3.61,2.06,10,1.03,0.79,0.93,0.09,0.66,30.0,13500,40,0.36,0.04
66.08,0.97,0.97,66.42,3.48,2.11,10,0.97,0.8,0.92,0.09,0.67,31.11,14000,45,0.34,0.03
68.54,0.9,0.94,68.16,3.5,2.23,10,0.94,0.82,0.81,0.08,0.7,32.22,14500,50,0.32,0.03
71.08,0.82,0.9,70.14,3.44,2.26,10,0.9,0.83,0.79,0.08,0.71,33.33,15000,55,0.3,0.03
73.58,0.76,0.88,70.82,3.39,2.33,10,0.89,0.84,0.66,0.07,0.76,34.44,15500,60,0.29,0.03
75.67,0.7,0.9,70.7,3.4,2.4,10,0.9,0.85,0.64,0.07,0.77,35.56,16000,65,0.29,0.03
77.93,0.63,0.89,71.46,3.22,2.49,10,0.89,0.86,0.58,0.07,0.79,36.67,16500,70,0.29,0.02
80.22,0.57,0.89,71.88,3.34,2.55,10,0.9,0.86,0.56,0.07,0.79,37.78,17000,75,0.28,0.02
82.16,0.52,0.89,72.52,3.13,2.61,10,0.9,0.86,0.53,0.07,0.81,38.89,17500,80,0.27,0.02
83.96,0.46,0.92,72.58,3.1,2.69,10,0.92,0.87,0.47,0.06,0.83,40.0,18000,85,0.27,0.02
85.43,0.42,0.98,72.3,3.17,2.76,10,0.98,0.87,0.45,0.06,0.83,41.11,18500,90,0.28,0.03
86.76,0.39,0.94,73.98,3.0,2.83,10,0.94,0.88,0.4,0.06,0.85,42.22,19000,95,0.26,0.02
88.42,0.34,0.95,73.36,2.94,2.91,10,0.96,0.88,0.39,0.06,0.85,43.33,19500,100,0.27,0.02
89.44,0.31,0.96,74.2,2.89,2.96,10,0.97,0.88,0.37,0.06,0.86,44.44,20000,105,0.26,0.02
90.55,0.28,0.95,74.62,2.85,3.05,10,0.95,0.88,0.36,0.06,0.86,45.56,20500,110,0.25,0.02
91.28,0.26,1.02,73.96,2.86,3.11,10,1.02,0.88,0.33,0.06,0.87,46.67,21000,115,0.26,0.02
92.04,0.24,1.02,74.22,2.68,3.17,10,1.03,0.88,0.31,0.06,0.88,47.78,21500,120,0.26,0.02
92.57,0.23,1.07,73.92,2.74,3.28,10,1.07,0.89,0.3,0.06,0.89,48.89,22000,125,0.26,0.02
93.22,0.21,1.06,73.58,2.63,3.35,10,1.06,0.88,0.31,0.06,0.88,50.0,22500,130,0.26,0.02
93.66,0.19,1.09,74.42,2.51,3.41,10,1.09,0.89,0.28,0.05,0.89,51.11,23000,135,0.26,0.02
93.89,0.19,1.07,75.16,2.54,3.45,10,1.07,0.89,0.27,0.05,0.9,52.22,23500,140,0.25,0.02
94.35,0.18,1.07,74.84,2.44,3.55,10,1.06,0.89,0.28,0.05,0.89,53.33,24000,145,0.25,0.02
94.71,0.16,1.1,74.84,2.42,3.6,10,1.1,0.89,0.26,0.05,0.9,54.44,24500,150,0.25,0.02
94.92,0.16,1.09,75.0,2.34,3.67,10,1.09,0.89,0.26,0.05,0.9,55.56,25000,155,0.25,0.02
