Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
9.9,2.33,2.31,11.04,4.13,1.6,10,2.31,0.02,2.29,0.18,0.12,22.22,10000,5,0.89,0.49
10.11,2.32,2.31,9.7,4.06,1.68,10,2.31,0.01,2.3,0.18,0.12,23.33,10500,10,0.9,0.5
10.28,2.31,2.3,11.42,3.88,1.75,10,2.3,0.01,2.3,0.18,0.12,24.44,11000,15,0.89,0.49
12.45,2.28,2.18,17.94,3.8,1.77,10,2.17,0.11,2.23,0.18,0.16,25.56,11500,20,0.82,0.31
21.28,2.02,1.91,23.66,3.8,1.88,10,1.91,0.39,1.91,0.17,0.24,26.67,12000,25,0.76,0.17
25.0,1.88,1.82,26.78,3.72,1.96,10,1.81,0.44,1.82,0.16,0.27,27.78,12500,30,0.73,0.14
28.23,1.8,1.75,30.56,3.78,2.04,10,1.75,0.49,1.73,0.16,0.31,28.89,13000,35,0.69,0.13
32.88,1.72,1.67,36.14,3.71,2.13,10,1.66,0.55,1.64,0.15,0.35,30.0,13500,40,0.64,0.11
36.79,1.63,1.54,39.62,3.61,2.19,10,1.52,0.59,1.56,0.14,0.38,31.11,14000,45,0.6,0.08
40.44,1.54,1.51,42.5,3.54,2.29,10,1.5,0.62,1.48,0.14,0.43,32.22,14500,50,0.57,0.08
44.49,1.44,1.34,49.56,3.46,2.29,10,1.33,0.68,1.37,0.13,0.47,33.33,15000,55,0.5,0.06
49.51,1.33,1.25,53.02,3.42,2.37,10,1.23,0.72,1.19,0.12,0.54,34.44,15500,60,0.47,0.05
53.64,1.24,1.29,53.68,3.34,2.44,10,1.27,0.75,1.1,0.11,0.58,35.56,16000,65,0.46,0.05
57.59,1.14,1.12,59.12,3.29,2.54,10,1.11,0.76,1.06,0.1,0.6,36.67,16500,70,0.41,0.04
61.22,1.06,1.1,60.72,3.26,2.63,10,1.08,0.79,0.95,0.1,0.65,37.78,17000,75,0.39,0.04
64.12,0.98,1.09,62.24,3.23,2.67,10,1.07,0.8,0.88,0.09,0.68,38.89,17500,80,0.38,0.04
67.41,0.9,1.07,64.04,3.13,2.77,10,1.05,0.82,0.79,0.09,0.7,40.0,18000,85,0.36,0.04
70.4,0.82,1.23,60.82,3.11,2.89,10,1.21,0.81,0.77,0.09,0.72,41.11,18500,90,0.39,0.05
73.3,0.75,1.05,65.86,3.01,2.91,10,1.03,0.84,0.66,0.08,0.76,42.22,19000,95,0.34,0.03
76.24,0.67,1.14,65.16,3.06,3.02,10,1.11,0.84,0.6,0.08,0.77,43.33,19500,100,0.35,0.04
79.35,0.59,1.2,65.64,2.97,3.07,10,1.18,0.85,0.53,0.08,0.8,44.44,20000,105,0.34,0.04
81.85,0.52,1.2,67.0,2.83,3.14,10,1.18,0.86,0.48,0.07,0.82,45.56,20500,110,0.33,0.04
84.68,0.45,1.23,68.02,2.76,3.22,10,1.21,0.86,0.44,0.07,0.84,46.67,21000,115,0.32,0.04
87.17,0.39,1.26,67.08,2.76,3.24,10,1.25,0.87,0.44,0.07,0.84,47.78,21500,120,0.33,0.04
89.1,0.34,1.38,66.62,2.72,3.34,10,1.36,0.87,0.37,0.07,0.86,48.89,22000,125,0.33,0.04
91.3,0.28,1.46,67.68,2.61,3.39,10,1.44,0.88,0.32,0.07,0.88,50.0,22500,130,0.32,0.04
92.62,0.25,1.51,68.48,2.56,3.46,10,1.49,0.88,0.3,0.07,0.89,51.11,23000,135,0.32,0.04
94.01,0.21,1.55,69.26,2.52,3.6,10,1.52,0.88,0.27,0.06,0.9,52.22,23500,140,0.31,0.04
94.77,0.19,1.58,68.54,2.49,3.61,10,1.55,0.88,0.28,0.07,0.89,53.33,24000,145,0.31,0.04
95.34,0.17,1.62,68.84,2.41,3.71,10,1.59,0.88,0.25,0.06,0.91,54.44,24500,150,0.31,0.03
95.88,0.15,1.62,69.42,2.35,3.78,10,1.59,0.88,0.24,0.06,0.91,55.56,25000,155,0.31,0.04
