Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
11.26,2.3,2.3,10.12,19.82,2.46,10,2.3,0.0,2.3,0.18,0.1,22.22,10000,5,0.9,0.49
16.52,2.21,2.1,26.34,19.51,2.59,10,2.09,0.18,2.14,0.17,0.19,23.33,10500,10,0.74,0.23
28.38,1.96,1.86,30.52,19.22,2.7,10,1.86,0.36,1.95,0.16,0.27,24.44,11000,15,0.69,0.16
36.07,1.7,1.68,38.82,18.97,2.82,10,1.68,0.46,1.75,0.15,0.33,25.56,11500,20,0.61,0.12
44.12,1.51,1.5,46.08,18.64,2.94,10,1.5,0.56,1.6,0.14,0.4,26.67,12000,25,0.54,0.08
50.49,1.35,1.4,49.28,18.41,3.06,10,1.39,0.61,1.49,0.13,0.45,27.78,12500,30,0.51,0.07
55.9,1.21,1.32,51.8,18.08,3.18,10,1.32,0.64,1.35,0.12,0.5,28.89,13000,35,0.48,0.06
60.69,1.09,1.21,56.04,17.84,3.28,10,1.21,0.68,1.27,0.12,0.53,30.0,13500,40,0.44,0.05
65.07,0.98,1.16,58.4,17.57,3.39,10,1.16,0.68,1.23,0.11,0.55,31.11,14000,45,0.42,0.04
68.81,0.88,1.09,61.18,17.3,3.53,10,1.08,0.7,1.11,0.1,0.59,32.22,14500,50,0.39,0.04
72.3,0.79,1.05,62.92,16.95,3.63,10,1.04,0.71,1.05,0.1,0.61,33.33,15000,55,0.37,0.04
74.89,0.72,0.98,65.98,16.73,3.75,10,0.97,0.71,1.05,0.1,0.62,34.44,15500,60,0.34,0.03
77.55,0.64,0.94,67.32,16.43,3.87,10,0.94,0.73,0.95,0.09,0.66,35.56,16000,65,0.33,0.03
79.75,0.58,0.89,69.08,16.15,3.99,10,0.88,0.76,0.85,0.08,0.69,36.67,16500,70,0.31,0.03
81.68,0.52,0.87,69.66,15.86,4.12,10,0.86,0.76,0.83,0.08,0.7,37.78,17000,75,0.3,0.03
83.33,0.48,0.82,71.04,15.59,4.24,10,0.82,0.76,0.81,0.08,0.71,38.89,17500,80,0.29,0.02
85.16,0.43,0.8,72.6,15.3,4.35,10,0.79,0.78,0.72,0.07,0.74,40.0,18000,85,0.27,0.02
86.59,0.38,0.83,71.54,15.02,4.46,10,0.83,0.78,0.72,0.07,0.74,41.11,18500,90,0.28,0.02
87.87,0.35,0.8,72.08,14.73,4.58,10,0.79,0.77,0.7,0.07,0.75,42.22,19000,95,0.28,0.02
89.1,0.31,0.78,73.26,14.46,4.7,10,0.77,0.78,0.64,0.07,0.77,43.33,19500,100,0.27,0.02
90.17,0.28,0.77,74.48,14.16,4.8,10,0.76,0.79,0.59,0.07,0.78,44.44,20000,105,0.26,0.02
91.36,0.25,0.87,71.76,13.89,4.93,10,0.87,0.78,0.54,0.07,0.8,45.56,20500,110,0.28,0.02
92.19,0.23,0.75,75.02,13.57,5.05,10,0.74,0.8,0.54,0.06,0.8,46.67,21000,115,0.25,0.02
93.21,0.2,0.77,74.7,13.33,5.15,10,0.77,0.8,0.52,0.06,0.81,47.78,21500,120,0.25,0.02
94.11,0.18,0.83,74.32,13.07,5.29,10,0.82,0.8,0.47,0.06,0.82,48.89,22000,125,0.26,0.02
94.72,0.16,0.83,74.08,12.79,5.4,10,0.83,0.8,0.48,0.06,0.82,50.0,22500,130,0.26,0.02
95.3,0.14,0.77,75.1,12.48,5.52,10,0.76,0.78,0.51,0.06,0.81,51.11,23000,135,0.25,0.02
95.8,0.13,0.86,73.5,12.21,5.63,10,0.86,0.79,0.46,0.06,0.83,52.22,23500,140,0.26,0.02
96.26,0.11,0.82,75.98,11.92,5.74,10,0.81,0.81,0.4,0.06,0.85,53.33,24000,145,0.24,0.02
96.88,0.09,0.87,76.14,11.64,5.87,10,0.87,0.81,0.37,0.06,0.86,54.44,24500,150,0.24,0.02
97.01,0.09,0.85,76.12,11.38,5.97,10,0.84,0.81,0.37,0.05,0.86,55.56,25000,155,0.24,0.02
