Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.74,2.3,2.3,13.1,19.82,2.47,10,2.3,0.0,2.3,0.18,0.1,22.22,10000,5,0.87,0.46
14.42,2.24,2.13,22.24,19.53,2.59,10,2.13,0.12,2.19,0.17,0.16,23.33,10500,10,0.78,0.24
27.57,1.97,1.86,31.36,19.28,2.7,10,1.86,0.39,1.91,0.16,0.28,24.44,11000,15,0.69,0.17
36.64,1.69,1.64,38.9,19.01,2.82,10,1.64,0.49,1.74,0.15,0.34,25.56,11500,20,0.61,0.1
44.52,1.51,1.51,44.08,18.65,2.94,10,1.51,0.57,1.6,0.14,0.41,26.67,12000,25,0.56,0.08
50.37,1.37,1.39,48.6,18.36,3.05,10,1.39,0.63,1.46,0.13,0.46,27.78,12500,30,0.51,0.07
55.52,1.23,1.31,52.02,18.1,3.18,10,1.31,0.63,1.39,0.13,0.48,28.89,13000,35,0.48,0.06
60.6,1.11,1.22,56.0,17.88,3.28,10,1.21,0.66,1.31,0.12,0.52,30.0,13500,40,0.44,0.05
64.76,1.0,1.12,59.92,17.58,3.41,10,1.12,0.68,1.22,0.11,0.56,31.11,14000,45,0.4,0.04
68.59,0.89,1.13,59.38,17.27,3.52,10,1.13,0.68,1.17,0.11,0.57,32.22,14500,50,0.41,0.05
72.06,0.8,0.98,65.06,17.01,3.64,10,0.98,0.71,1.06,0.1,0.62,33.33,15000,55,0.35,0.03
74.98,0.72,0.95,65.86,16.73,3.76,10,0.95,0.72,1.0,0.09,0.64,34.44,15500,60,0.34,0.03
77.63,0.65,0.89,68.38,16.46,3.88,10,0.89,0.74,0.94,0.09,0.66,35.56,16000,65,0.32,0.03
79.76,0.58,0.91,67.8,16.12,3.99,10,0.91,0.73,0.92,0.09,0.67,36.67,16500,70,0.32,0.03
81.58,0.53,0.84,70.76,15.86,4.11,10,0.83,0.75,0.84,0.08,0.7,37.78,17000,75,0.29,0.02
83.44,0.48,0.8,72.42,15.56,4.23,10,0.79,0.78,0.73,0.07,0.74,38.89,17500,80,0.28,0.02
84.91,0.43,0.8,71.86,15.32,4.35,10,0.8,0.76,0.73,0.07,0.74,40.0,18000,85,0.28,0.03
86.37,0.39,0.77,72.92,15.02,4.46,10,0.77,0.77,0.71,0.07,0.74,41.11,18500,90,0.27,0.02
87.65,0.36,0.8,71.92,14.76,4.58,10,0.8,0.76,0.67,0.07,0.76,42.22,19000,95,0.28,0.02
88.7,0.32,0.72,74.76,14.48,4.69,10,0.72,0.78,0.63,0.07,0.77,43.33,19500,100,0.25,0.02
89.93,0.29,0.73,74.94,14.16,4.81,10,0.74,0.8,0.58,0.06,0.79,44.44,20000,105,0.25,0.02
90.96,0.26,0.72,75.46,13.88,4.93,10,0.72,0.78,0.57,0.06,0.79,45.56,20500,110,0.25,0.02
91.86,0.24,0.71,76.16,13.57,5.05,10,0.71,0.79,0.52,0.06,0.81,46.67,21000,115,0.24,0.02
92.67,0.21,0.71,75.76,13.36,5.16,10,0.72,0.78,0.54,0.06,0.8,47.78,21500,120,0.24,0.02
93.5,0.19,0.71,76.44,13.08,5.27,10,0.72,0.77,0.53,0.06,0.8,48.89,22000,125,0.24,0.02
94.11,0.17,0.81,74.98,12.78,5.4,10,0.81,0.78,0.47,0.06,0.82,50.0,22500,130,0.25,0.02
94.81,0.15,0.72,76.72,12.5,5.53,10,0.72,0.79,0.47,0.06,0.82,51.11,23000,135,0.23,0.02
95.2,0.14,0.75,76.38,12.23,5.63,10,0.75,0.79,0.45,0.06,0.83,52.22,23500,140,0.24,0.02
95.87,0.12,0.82,75.0,11.95,5.74,10,0.82,0.79,0.42,0.06,0.84,53.33,24000,145,0.25,0.02
96.29,0.11,0.77,76.32,11.63,5.86,10,0.78,0.8,0.4,0.05,0.85,54.44,24500,150,0.24,0.02
96.6,0.11,0.77,76.88,11.36,5.99,10,0.77,0.81,0.39,0.05,0.85,55.56,25000,155,0.23,0.02
