Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.86,2.28,2.12,23.5,-1.0,2.51,-1,2.12,-1.0,2.19,0.17,0.17,22.22,10000,10,0.76,0.24
30.46,1.86,1.63,39.98,4.02,2.97,10,1.64,0.11999999731779099,1.54,0.14,0.42,26.67,12000,20,0.6,0.1
42.69,1.53,1.34,50.76,3.78,3.43,10,1.34,0.6000000238418579,1.28,0.12,0.52,31.11,14000,30,0.49,0.06
51.26,1.32,1.14,58.16,3.57,3.9,10,1.15,0.699999988079071,1.1,0.11,0.59,35.56,16000,40,0.42,0.04
59.01,1.13,0.98,65.38,3.43,4.38,10,0.98,0.75,0.89,0.09,0.68,40.0,18000,50,0.35,0.03
65.1,0.96,0.81,72.34,3.21,4.85,10,0.81,0.800000011920929,0.71,0.07,0.75,44.44,20000,60,0.28,0.02
69.94,0.83,0.73,74.74,2.99,5.34,10,0.74,0.8299999833106995,0.68,0.07,0.76,48.89,22000,70,0.25,0.02
74.15,0.71,0.72,76.16,2.73,5.79,10,0.73,0.8399999737739563,0.53,0.06,0.81,53.33,24000,80,0.24,0.02
78.64,0.59,0.64,79.22,2.52,6.27,10,0.65,0.8600000143051147,0.43,0.05,0.84,57.78,26000,90,0.21,0.01
82.72,0.48,0.6,81.82,2.34,6.71,10,0.61,0.8700000047683716,0.33,0.04,0.88,62.22,28000,100,0.18,0.01
87.01,0.37,0.57,83.18,2.06,7.17,10,0.58,0.8799999952316284,0.3,0.04,0.89,66.67,30000,110,0.17,0.01
91.38,0.25,0.66,82.64,1.8,7.64,10,0.66,0.8799999952316284,0.21,0.04,0.92,71.11,32000,120,0.17,0.01
94.65,0.16,0.76,83.2,1.56,8.12,10,0.76,0.8799999952316284,0.17,0.04,0.94,75.56,34000,130,0.17,0.01
96.81,0.1,0.75,83.88,1.41,8.6,10,0.75,0.8700000047683716,0.16,0.04,0.94,80.0,36000,140,0.16,0.01
98.04,0.06,0.83,83.36,1.12,9.07,10,0.83,0.8799999952316284,0.14,0.04,0.95,84.44,38000,150,0.17,0.01
98.72,0.04,0.83,83.12,0.89,9.55,10,0.83,0.8600000143051147,0.14,0.03,0.95,88.89,40000,160,0.17,0.01
99.12,0.03,0.84,83.6,0.7,10.01,10,0.83,0.8500000238418579,0.13,0.03,0.95,93.33,42000,170,0.16,0.01
99.36,0.02,0.84,84.06,0.45,10.48,10,0.83,0.8299999833106995,0.12,0.03,0.95,97.78,44000,180,0.16,0.01
99.56,0.02,0.89,83.92,0.23,10.71,10,0.88,0.8199999928474426,0.13,0.03,0.95,100.0,45000,190,0.16,0.01
