Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.69,2.27,2.12,24.02,19.95,2.65,10,2.12,0.15,2.17,0.17,0.18,22.22,10000,10,0.76,0.24
31.31,1.85,1.63,40.2,19.63,2.62,10,1.63,0.55,1.7,0.15,0.36,23.33,10500,20,0.6,0.1
44.1,1.51,1.4,48.9,19.36,2.72,10,1.39,0.66,1.43,0.13,0.47,24.44,11000,30,0.51,0.07
51.45,1.32,1.25,55.32,19.1,2.84,10,1.24,0.69,1.29,0.12,0.53,25.56,11500,40,0.45,0.05
57.67,1.17,1.07,62.22,18.79,2.96,10,1.07,0.73,1.16,0.11,0.58,26.67,12000,50,0.38,0.04
62.75,1.03,0.98,65.9,18.51,3.07,10,0.98,0.76,1.01,0.09,0.63,27.78,12500,60,0.34,0.04
67.2,0.91,0.87,70.4,18.25,3.19,10,0.87,0.8,0.88,0.08,0.68,28.89,13000,70,0.3,0.03
70.87,0.81,0.81,71.64,17.9,3.31,10,0.81,0.81,0.78,0.08,0.72,30.0,13500,80,0.28,0.02
74.12,0.72,0.76,73.64,17.64,3.6,10,0.76,0.82,0.76,0.07,0.73,31.11,14000,90,0.26,0.02
77.02,0.64,0.72,75.44,17.39,3.57,10,0.72,0.84,0.62,0.07,0.77,32.22,14500,100,0.25,0.02
79.63,0.57,0.67,77.56,17.12,3.66,10,0.67,0.85,0.56,0.06,0.8,33.33,15000,110,0.22,0.01
82.06,0.5,0.67,78.3,16.8,3.79,10,0.67,0.85,0.52,0.06,0.81,34.44,15500,120,0.22,0.01
84.46,0.44,0.66,78.2,16.55,3.89,10,0.66,0.86,0.48,0.06,0.82,35.56,16000,130,0.22,0.01
86.64,0.38,0.63,79.96,16.25,4.01,10,0.63,0.87,0.41,0.05,0.85,36.67,16500,140,0.2,0.01
88.61,0.32,0.62,79.46,15.98,4.14,10,0.62,0.87,0.39,0.05,0.85,37.78,17000,150,0.21,0.01
90.31,0.28,0.64,80.78,15.69,4.26,10,0.64,0.88,0.33,0.05,0.88,38.89,17500,160,0.19,0.01
91.83,0.24,0.65,80.16,15.43,4.39,10,0.65,0.88,0.35,0.05,0.87,40.0,18000,170,0.2,0.01
93.22,0.2,0.64,80.88,15.12,4.49,10,0.65,0.88,0.32,0.05,0.88,41.11,18500,180,0.19,0.01
94.46,0.16,0.63,82.26,14.85,4.6,10,0.63,0.88,0.3,0.04,0.89,42.22,19000,190,0.18,0.01
95.34,0.14,0.6,82.28,14.55,4.73,10,0.61,0.88,0.3,0.04,0.89,43.33,19500,200,0.18,0.01
95.9,0.12,0.62,82.42,14.28,4.84,10,0.63,0.89,0.27,0.04,0.89,44.44,20000,210,0.18,0.01
96.51,0.11,0.62,82.76,13.93,4.97,10,0.62,0.89,0.27,0.04,0.9,45.56,20500,220,0.17,0.01
96.89,0.1,0.6,82.9,13.7,5.1,10,0.6,0.89,0.26,0.04,0.9,46.67,21000,230,0.17,0.01
97.23,0.09,0.58,83.7,13.43,5.22,10,0.59,0.89,0.25,0.04,0.9,47.78,21500,240,0.16,0.01
97.52,0.08,0.59,84.18,13.16,5.31,10,0.6,0.89,0.24,0.04,0.91,48.89,22000,250,0.16,0.01
97.69,0.07,0.62,83.38,12.86,5.43,10,0.63,0.89,0.24,0.04,0.91,50.0,22500,260,0.17,0.01
98.05,0.06,0.6,83.68,12.57,5.56,10,0.61,0.89,0.24,0.04,0.91,51.11,23000,270,0.16,0.01
98.18,0.06,0.6,83.9,12.32,5.67,10,0.61,0.89,0.24,0.04,0.91,52.22,23500,280,0.16,0.01
98.41,0.05,0.59,84.18,13.43,5.79,10,0.59,0.89,0.24,0.04,0.91,53.33,24000,290,0.16,0.01
98.43,0.05,0.6,84.68,11.74,5.92,10,0.6,0.89,0.21,0.04,0.92,54.44,24500,300,0.15,0.01
98.58,0.05,0.63,84.4,11.44,6.02,10,0.63,0.89,0.2,0.04,0.92,55.56,25000,310,0.16,0.01
