Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.36,2.27,2.11,23.02,-1.0,2.5,-1,2.11,-1.0,2.15,0.17,0.19,22.22,10000,10,0.77,0.23
31.33,1.83,1.59,42.66,19.94,3.13,10,1.58,0.17000000178813934,1.67,0.15,0.37,26.67,12000,20,0.57,0.09
43.26,1.51,1.29,52.22,18.88,3.43,10,1.29,0.5400000214576721,1.42,0.13,0.47,31.11,14000,30,0.48,0.06
52.22,1.29,1.07,61.1,17.67,4.05,10,1.08,0.6600000262260437,1.16,0.11,0.57,35.56,16000,40,0.39,0.03
59.22,1.11,0.94,66.46,16.55,4.37,10,0.95,0.7400000095367432,0.96,0.09,0.65,40.0,18000,50,0.34,0.03
64.93,0.96,0.79,71.86,15.33,4.99,10,0.79,0.7900000214576721,0.8,0.08,0.71,44.44,20000,60,0.28,0.02
69.97,0.83,0.75,73.34,14.25,5.3,10,0.75,0.8299999833106995,0.72,0.07,0.74,48.89,22000,70,0.27,0.02
74.41,0.71,0.65,77.76,13.2,5.9,10,0.65,0.8399999737739563,0.63,0.06,0.78,53.33,24000,80,0.22,0.02
78.71,0.59,0.61,78.78,11.98,6.28,10,0.61,0.8600000143051147,0.49,0.05,0.82,57.78,26000,90,0.21,0.01
83.33,0.47,0.61,80.48,10.87,6.72,10,0.61,0.8700000047683716,0.39,0.05,0.85,62.22,28000,100,0.2,0.01
87.73,0.35,0.58,81.46,9.77,7.2,10,0.58,0.8799999952316284,0.34,0.04,0.87,66.67,30000,110,0.19,0.01
91.97,0.23,0.62,81.9,8.6,7.69,10,0.62,0.8799999952316284,0.28,0.04,0.89,71.11,32000,120,0.18,0.01
95.1,0.14,0.64,82.1,7.45,8.15,10,0.64,0.8799999952316284,0.28,0.04,0.89,75.56,34000,130,0.18,0.01
97.05,0.09,0.69,82.84,6.34,8.75,10,0.68,0.8799999952316284,0.23,0.04,0.91,80.0,36000,140,0.17,0.01
98.27,0.05,0.74,83.32,5.23,9.07,10,0.74,0.8799999952316284,0.19,0.04,0.92,84.44,38000,150,0.17,0.01
98.87,0.04,0.74,83.06,4.15,9.68,10,0.73,0.8700000047683716,0.19,0.04,0.92,88.89,40000,160,0.17,0.01
99.23,0.03,0.71,83.42,2.96,10.04,10,0.71,0.8600000143051147,0.19,0.04,0.92,93.33,42000,170,0.17,0.01
99.46,0.02,0.83,82.26,1.83,10.5,10,0.82,0.8600000143051147,0.19,0.04,0.92,97.78,44000,180,0.18,0.01
99.61,0.01,0.76,83.06,0.69,10.74,10,0.76,0.8399999737739563,0.18,0.04,0.93,100.0,45000,190,0.17,0.01
