Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
53.36,1.28,1.34,53.96,8.15,6.57,10,1.34,0.75,1.02,0.11,0.63,22.22,10000,5,0.46,0.06
78.89,0.63,1.45,58.16,8.01,6.89,10,1.45,0.82,0.61,0.09,0.78,23.33,10500,10,0.42,0.06
92.52,0.24,1.29,63.74,7.89,7.21,10,1.3,0.85,0.52,0.08,0.81,24.44,11000,15,0.36,0.04
96.27,0.13,1.4,64.36,7.79,7.55,10,1.39,0.86,0.42,0.08,0.85,25.56,11500,20,0.36,0.04
96.96,0.11,1.36,65.38,7.62,7.85,10,1.37,0.86,0.41,0.07,0.85,26.67,12000,25,0.35,0.03
97.44,0.09,1.35,67.9,7.57,8.17,10,1.35,0.87,0.36,0.07,0.87,27.78,12500,30,0.32,0.03
96.57,0.12,1.37,67.28,7.5,8.51,10,1.37,0.87,0.36,0.07,0.87,28.89,13000,35,0.33,0.04
97.75,0.08,1.26,69.66,7.33,8.81,10,1.26,0.87,0.34,0.06,0.88,30.0,13500,40,0.3,0.03
98.06,0.07,1.29,69.32,7.2,9.14,10,1.29,0.87,0.33,0.07,0.88,31.11,14000,45,0.31,0.03
98.2,0.06,1.22,70.26,7.12,9.47,10,1.22,0.88,0.34,0.06,0.87,32.22,14500,50,0.3,0.03
98.27,0.06,1.26,70.34,7.01,9.78,10,1.25,0.88,0.32,0.06,0.88,33.33,15000,55,0.3,0.03
98.5,0.06,1.22,71.2,6.85,10.12,10,1.21,0.88,0.31,0.06,0.89,34.44,15500,60,0.29,0.02
98.54,0.06,1.19,71.58,6.77,10.44,10,1.19,0.88,0.31,0.06,0.89,35.56,16000,65,0.28,0.03
98.74,0.05,1.16,72.28,6.62,10.75,10,1.16,0.88,0.31,0.06,0.88,36.67,16500,70,0.28,0.02
98.66,0.05,1.12,72.86,6.49,11.1,10,1.12,0.88,0.3,0.06,0.89,37.78,17000,75,0.27,0.02
98.8,0.05,1.17,72.32,6.38,11.4,10,1.16,0.88,0.3,0.06,0.89,38.89,17500,80,0.28,0.02
98.76,0.05,1.14,73.0,6.32,11.71,10,1.13,0.88,0.28,0.06,0.9,40.0,18000,85,0.27,0.02
96.77,0.11,1.19,71.86,6.18,12.04,10,1.19,0.88,0.3,0.06,0.89,41.11,18500,90,0.28,0.03
98.56,0.05,1.08,74.04,6.08,12.36,10,1.08,0.89,0.28,0.06,0.9,42.22,19000,95,0.26,0.02
99.01,0.04,1.11,73.78,5.95,12.68,10,1.1,0.89,0.27,0.06,0.9,43.33,19500,100,0.26,0.02
99.18,0.03,1.04,75.58,5.83,13.01,10,1.04,0.89,0.26,0.05,0.9,44.44,20000,105,0.24,0.02
99.09,0.04,1.06,75.14,5.7,13.32,10,1.06,0.89,0.26,0.05,0.9,45.56,20500,110,0.25,0.02
99.11,0.03,1.05,75.34,5.61,13.65,10,1.05,0.89,0.26,0.05,0.9,46.67,21000,115,0.25,0.02
99.23,0.03,1.02,76.16,5.51,13.99,10,1.02,0.89,0.25,0.05,0.91,47.78,21500,120,0.24,0.02
99.24,0.03,1.04,76.04,5.39,14.28,10,1.03,0.89,0.25,0.05,0.91,48.89,22000,125,0.24,0.02
99.31,0.03,1.04,75.84,5.3,14.62,10,1.03,0.89,0.24,0.05,0.91,50.0,22500,130,0.24,0.02
99.26,0.03,1.05,75.7,5.2,14.93,10,1.05,0.89,0.24,0.05,0.91,51.11,23000,135,0.24,0.02
99.19,0.03,1.01,76.74,5.06,15.29,10,1.01,0.89,0.24,0.05,0.91,52.22,23500,140,0.23,0.02
99.36,0.02,1.01,76.82,4.94,15.56,10,1.0,0.89,0.23,0.05,0.91,53.33,24000,145,0.23,0.02
99.33,0.03,1.0,77.0,4.8,15.91,10,0.99,0.89,0.24,0.05,0.91,54.44,24500,150,0.23,0.02
99.42,0.02,0.97,77.92,4.76,16.21,10,0.97,0.89,0.23,0.05,0.92,55.56,25000,155,0.22,0.02
