Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
15.15,2.26,2.08,23.96,-1.0,2.48,-1,2.08,-1.0,2.14,0.17,0.2,22.22,10000,10,0.76,0.23
32.53,1.81,1.58,41.02,19.89,2.96,10,1.58,0.1899999976158142,1.64,0.15,0.39,26.67,12000,20,0.59,0.09
46.55,1.45,1.34,50.78,18.76,3.56,10,1.34,0.5600000023841858,1.36,0.13,0.5,31.11,14000,30,0.49,0.06
56.18,1.2,1.11,60.16,17.72,3.88,10,1.11,0.6700000166893005,1.19,0.11,0.57,35.56,16000,40,0.4,0.04
63.63,1.0,0.99,64.24,16.51,4.35,10,0.99,0.7200000286102295,0.97,0.09,0.64,40.0,18000,50,0.36,0.03
70.0,0.84,0.86,69.86,15.33,4.82,10,0.85,0.7599999904632568,0.85,0.08,0.69,44.44,20000,60,0.3,0.02
75.34,0.69,0.73,74.44,14.18,5.27,10,0.72,0.7900000214576721,0.72,0.07,0.74,48.89,22000,70,0.26,0.02
79.48,0.58,0.68,76.66,13.08,5.74,10,0.67,0.8100000023841858,0.64,0.06,0.77,53.33,24000,80,0.23,0.01
83.01,0.48,0.66,78.0,11.92,6.22,10,0.65,0.8299999833106995,0.55,0.06,0.8,57.78,26000,90,0.22,0.01
86.22,0.39,0.64,79.52,10.82,6.68,10,0.63,0.8399999737739563,0.43,0.05,0.85,62.22,28000,100,0.2,0.01
89.17,0.31,0.63,80.18,9.69,7.15,10,0.62,0.8600000143051147,0.4,0.05,0.85,66.67,30000,110,0.2,0.01
91.66,0.24,0.61,80.88,8.57,7.61,10,0.59,0.8600000143051147,0.36,0.05,0.87,71.11,32000,120,0.19,0.01
93.74,0.18,0.61,81.92,7.42,8.09,10,0.59,0.8600000143051147,0.3,0.04,0.89,75.56,34000,130,0.18,0.01
95.49,0.14,0.7,82.22,6.3,8.57,10,0.68,0.8700000047683716,0.26,0.04,0.9,80.0,36000,140,0.18,0.01
96.57,0.11,0.68,81.76,5.17,9.01,10,0.66,0.8700000047683716,0.26,0.04,0.9,84.44,38000,150,0.18,0.01
97.34,0.08,0.66,82.46,4.06,9.5,10,0.65,0.8799999952316284,0.23,0.04,0.91,88.89,40000,160,0.18,0.01
97.87,0.07,0.72,83.18,2.93,9.96,10,0.7,0.8799999952316284,0.22,0.04,0.92,93.33,42000,170,0.17,0.01
98.23,0.06,0.69,83.38,1.8,10.44,10,0.66,0.8799999952316284,0.21,0.04,0.92,97.78,44000,180,0.17,0.01
98.69,0.04,0.69,83.8,0.68,10.68,10,0.67,0.8799999952316284,0.2,0.04,0.92,100.0,45000,190,0.16,0.01
